"code_commune","nom_commune","departement","population","nb_cambriolages","taux_pour_mille"
"33372","Saint-Antoine-du-Queyret","33",62,0,0
"33376","Saint-Aubin-de-Médoc","33",7769,40,12.7621679
"33381","Saint-Caprais-de-Bordeaux","33",3450,9,5.9602649
"33382","Saint-Christoly-de-Blaye","33",1879,19,18.5761951
"33383","Saint-Christoly-Médoc","33",297,0,0
"33393","Saint-Denis-de-Pile","33",5955,16,6.181806
"33394","Saint-Émilion","33",1608,7,5.9629337
"33397","Sainte-Eulalie","33",4915,23,10.9800487
"33415","Saint-Gervais","33",1983,8,8.9558707
"33422","Saint-Jean-d'Illac","33",9616,27,6.340932
"33424","Saint-Laurent-Médoc","33",4914,6,2.6147646
"33425","Saint-Laurent-d'Arce","33",1580,8,11.9540319
"33427","Saint-Laurent-du-Bois","33",263,0,0
"33428","Saint-Laurent-du-Plan","33",85,0,0
"33433","Saint-Loubès","33",10027,73,16.5833712
"33434","Saint-Louis-de-Montferrand","33",2051,15,15.832422
"33437","Saint-Magne-de-Castillon","33",2165,17,15.5535224
"33438","Saint-Maixant","33",2057,11,12.2957064
"33448","Saint-Médard-d'Eyrans","33",3409,25,18.0261547
"33449","Saint-Médard-en-Jalles","33",32910,191,12.9219842
"33473","Saint-Savin","33",3582,5,3.1473678
"33483","Saint-Sulpice-et-Cameyrac","33",4881,18,7.8759753
"33492","Saint-Yzan-de-Soudiac","33",2586,10,8.605852
"33496","Sallebœuf","33",2767,7,5.9265447
"33498","Salles","33",8208,29,7.7189247
"33501","Saucats","33",3548,21,15.320696
"33502","Saugon","33",504,9,37.9704004
"33505","La Sauve","33",1589,5,7.1670266
"33506","Sauveterre-de-Guyenne","33",1885,7,6.2881579
"33513","Sillas","33",119,0,0
"33514","Soulac-sur-Mer","33",3100,8,1.5488834
"33519","Le Taillan-Médoc","33",11073,102,21.307732
"33522","Talence","33",46338,311,11.1685547
"33527","Le Teich","33",9180,23,4.6550283
"33529","La Teste-de-Buch","33",27566,153,7.6553039
"33533","Toulenne","33",2881,14,10.1966435
"33535","Tresses","33",5290,23,10.3244717
"33536","Le Tuzan","33",263,0,0
"33539","Vayres","33",4615,20,10.201502
"33540","Vendays-Montalivet","33",2838,22,4.8704893
"33546","Vignonet","33",459,0,0
"33550","Villenave-d'Ornon","33",42545,208,9.7417485
"33554","Yvrac","33",2899,12,9.0702948
"33555","Marcheprime","33",5696,26,10.8789047
"34003","Agde","34",29939,207,4.1202873
"34005","Agonès","34",319,0,0
"34010","Aniane","34",2979,8,4.9627376
"34011","Arboras","34",107,0,0
"34014","Assas","34",1405,11,15.1306513
"34015","Assignan","34",174,0,0
"34019","Avène","34",294,0,0
"34022","Baillargues","34",7829,33,8.7446991
"34023","Balaruc-les-Bains","34",7139,28,3.6244435
"34024","Balaruc-le-Vieux","34",2737,16,11.6788321
"34028","Bédarieux","34",5804,15,3.6319613
"34031","Bessan","34",5838,17,5.304367
"34032","Béziers","34",81545,335,6.9258317
"34033","Boisseron","34",2185,7,7.4119406
"34034","Boisset","34",43,0,0
"34042","Brissac","34",615,0,0
"34046","Cambon-et-Salvergues","34",52,0,0
"34051","Canet","34",3619,16,9.8522167
"34057","Castelnau-le-Lez","34",26058,105,7.5201931
"34058","Castries","34",6883,15,4.5432177
"34062","Caussiniojouls","34",164,0,0
"34063","Caux","34",2718,8,5.0697085
"34072","Celles","34",26,0,0
"34073","Cers","34",2503,6,4.8517522
"34074","Cessenon-sur-Orb","34",2410,11,7.2775434
"34077","Clapiers","34",6006,22,8.1451314
"34079","Clermont-l'Hérault","34",9461,18,3.4567393
"34082","Combaillaux","34",2001,6,7.4482306
"34083","Combes","34",318,0,0
"34087","Cournonsec","34",3616,11,7.6309113
"34088","Cournonterral","34",7359,13,4.0262277
"34090","Le Crès","34",9226,35,7.9680424
"34091","Le Cros","34",60,0,0
"34095","Fabrègues","34",7447,35,9.411132
"34100","Ferrières-Poussarou","34",74,0,0
"34101","Florensac","34",5254,15,5.3248285
"34104","Fos","34",133,0,0
"34108","Frontignan","34",24136,70,4.855512
"34113","Gigean","34",6639,25,8.5092378
"34114","Gignac","34",6651,9,2.892084
"34116","Grabels","34",9092,48,10.280574
"34120","Jacou","34",6924,24,7.8011879
"34123","Juvignac","34",14055,53,7.8799875
"34126","Lamalou-les-Bains","34",2389,6,2.5118098
"34127","Lansargues","34",3233,8,5.1724905
"34129","Lattes","34",17351,130,13.8802606
"34134","Lavérune","34",3302,17,11.0056478
"34140","Lignan-sur-Orb","34",3227,5,3.1725888
"34142","Lodève","34",7251,11,2.5745268
"34143","Loupian","34",2169,9,6.9885161
"34145","Lunel","34",26623,71,5.6080124
"34146","Lunel-Viel","34",4507,13,6.5543001
"34147","Magalas","34",3582,13,7.2504183
"34148","Maraussan","34",4789,15,6.4991334
"34150","Marseillan","34",8414,43,4.0581537
"34151","Marsillargues","34",6988,11,2.874037
"34153","Les Matelles","34",2068,5,5.5309735
"34154","Mauguio","34",16522,83,6.4624629
"34155","Maureilhan","34",2495,6,4.9617645
"34156","Mérifons","34",62,0,0
"34157","Mèze","34",12669,53,7.0769444
"34158","Minerve","34",98,0,0
"34159","Mireval","34",3301,14,8.8942715
"34162","Montagnac","34",4515,14,5.7393387
"34163","Montarnaud","34",4208,14,8.2694023
"34165","Montbazin","34",2877,17,12.8294286
"34166","Montblanc","34",2932,13,8.7823501
"34169","Montferrier-sur-Lez","34",4135,26,13.4970633
"34171","Montoulieu","34",189,0,0
"34172","Montpellier","34",310240,1587,8.6224889
"34174","Moulès-et-Baucels","34",875,0,0
"34175","Mourèze","34",176,0,0
"34179","Murviel-lès-Montpellier","34",2075,15,17.5720535
"34183","Nissan-lez-Enserune","34",4124,16,6.935414
"34187","Olargues","34",488,0,0
"34192","Palavas-les-Flots","34",6133,43,4.9857082
"34193","Pardailhan","34",193,0,0
"34194","Paulhan","34",4039,13,6.4170767
"34195","Pégairolles-de-Buèges","34",54,0,0
"34196","Pégairolles-de-l'Escalette","34",151,0,0
"34198","Pérols","34",9615,66,13.1270046
"34199","Pézenas","34",7797,24,4.5396898
"34202","Pignan","34",8431,23,6.0794488
"34205","Les Plans","34",315,0,0
"34207","Pomérols","34",2299,11,6.8385292
"34209","Portiragnes","34",3530,21,4.6683456
"34210","Le Pouget","34",2122,7,6.3347021
"34213","Poussan","34",6797,31,10.0236199
"34217","Prades-le-Lez","34",6184,24,8.3623693
"34227","Restinclières","34",2612,6,5.6403318
"34231","Romiguières","34",24,0,0
"34234","Roquessels","34",119,0,0
"34239","Saint-André-de-Sangonis","34",6427,14,4.740919
"34240","Saint-Aunès","34",4530,19,9.9087609
"34244","Saint-Brès","34",3623,11,6.4743967
"34246","Saint-Christol",NA,2200,5,4.7938639
"34247","Saint-Clément-de-Rivière","34",5218,24,9.6173547
"34249","Saint-Drézéry","34",3006,7,5.539385
"34250","Saint-Étienne-d'Albagnan","34",302,0,0
"27049","Mesnil-en-Ouche","27",4414,12,4.1570715
"27112","Breteuil","27",4282,10,4.035692
"27213","Vexin-sur-Epte","27",6015,17,5.8601799
"27448","Pacy-sur-Eure","27",5027,15,5.6723062
"27679","Verneuil d'Avre et d'Iton","27",7193,30,6.7193537
"28015","Auneau-Bleury-Saint-Symphorien","28",6419,10,3.471566
"28199","Janville-en-Beauce","28",2464,14,11.1642743
"28422","Les Villages Vovéens","28",4009,10,5.0087216
"29003","Audierne","29",3727,5,1.2701355
"29199","Plouigneau","29",5014,12,4.6931307
"29266","Saint-Thégonnec Loc-Eguiner","29",3148,5,3.3391475
"33018","Val de Virvée","33",3793,19,11.564386
"34246","Entre-Vignes","34",2200,5,4.7938639
"65102","Bouilh-Devant","65",23,0,0
"65103","Bouilh-Péreuilh","65",130,0,0
"65105","Bourg-de-Bigorre","65",194,0,0
"65106","Bourisp","65",191,0,0
"65107","Bourréac","65",117,0,0
"65110","Bugard","65",93,0,0
"65111","Bulan","65",58,0,0
"65112","Bun","65",158,0,0
"65114","Buzon","65",79,0,0
"65116","Cadéac","65",309,0,0
"65117","Cadeilhan-Trachère","65",43,0,0
"65118","Caharet","65",30,0,0
"65124","Camparan","65",51,0,0
"65128","Castelbajac","65",132,0,0
"65131","Castelvieilh","65",249,0,0
"65133","Castéra-Lou","65",220,0,0
"65134","Casterets","65",17,0,0
"65135","Castillon","65",73,0,0
"65136","Caubous","65",32,0,0
"65139","Cazarilh","65",62,0,0
"65140","Cazaux-Debat","65",34,0,0
"65141","Cazaux-Fréchet-Anéran-Camors","65",68,0,0
"65142","Chelle-Debat","65",220,0,0
"65143","Chelle-Spou","65",106,0,0
"65144","Cheust","65",85,0,0
"65149","Clarac","65",160,0,0
"65151","Collongues","65",153,0,0
"65153","Coussan","65",104,0,0
"65154","Créchets","65",45,0,0
"65155","Devèze","65",50,0,0
"65157","Ens","65",28,0,0
"65158","Esbareich","65",83,0,0
"65160","Escaunets","65",117,0,0
"65162","Esconnets","65",35,0,0
"65163","Escots","65",39,0,0
"65164","Escoubès-Pouts","65",91,0,0
"65167","Espieilh","65",25,0,0
"65168","Esquièze-Sère","65",412,0,0
"65169","Estaing","65",95,0,0
"65170","Estampures","65",73,0,0
"65171","Estarvielle","65",30,0,0
"65172","Estensan","65",48,0,0
"65173","Esterre","65",184,0,0
"65175","Ferrère","65",38,0,0
"65176","Ferrières","65",94,0,0
"65178","Fréchède","65",43,0,0
"65179","Fréchendets","65",36,0,0
"65180","Fréchet-Aure","65",16,0,0
"65181","Fréchou-Fréchet","65",173,0,0
"65182","Gaillagos","65",125,0,0
"65184","Galez","65",181,0,0
"65186","Gaudent","65",41,0,0
"65190","Gazave","65",72,0,0
"65192","Gèdre",NA,340,0,0
"65194","Générest","65",91,0,0
"65196","Gensac","65",86,0,0
"65199","Germ","65",33,0,0
"65201","Geu","65",186,0,0
"65203","Gez-ez-Angles","65",22,0,0
"65204","Gonez","65",26,0,0
"65205","Gouaux","65",54,0,0
"65207","Gourgue","65",58,0,0
"65208","Grailhen","65",22,0,0
"65209","Grézian","65",87,0,0
"65211","Guchan","65",151,0,0
"65216","Hauban","65",94,0,0
"65219","Hères","65",96,0,0
"65228","Ilhet","65",122,0,0
"65229","Ilheu","65",55,0,0
"65230","Izaourt","65",256,0,0
"65233","Jarret","65",299,0,0
"65234","Jézeau","65",108,0,0
"65237","Juncalas","65",174,0,0
"65240","Labatut-Rivière","65",394,0,0
"65242","Lacassagne","65",251,0,0
"65192","Gavarnie-Gèdre","65",340,0,0
"65383","Sadournin","65",190,0,0
"65386","Saint-Créac","65",99,0,0
"65391","Sainte-Marie","65",58,0,0
"65397","Saint-Sever-de-Rustan","65",156,0,0
"65399","Saligos","65",88,0,0
"65402","Samuran","65",27,0,0
"65403","Sanous","65",98,0,0
"65405","Sarlabous","65",79,0,0
"65406","Sarniguet","65",260,0,0
"65407","Sarp","65",106,0,0
"65411","Sassis","65",69,0,0
"65413","Sazos","65",159,0,0
"65414","Ségalas","65",81,0,0
"65417","Séméac","65",5236,36,12.9843244
"65418","Sénac","65",294,0,0
"65419","Sentous","65",81,0,0
"65420","Sère-en-Lavedan","65",86,0,0
"65421","Sère-Lanso","65",37,0,0
"65422","Séron","65",328,0,0
"65424","Sers","65",104,0,0
"65428","Sireix","65",60,0,0
"65430","Soréac","65",49,0,0
"65431","Sost","65",97,0,0
"65435","Soulom","65",293,0,0
"65437","Tajan","65",134,0,0
"65440","Tarbes","65",44399,138,4.5393692
"65441","Thèbe","65",97,0,0
"65443","Thuy","65",18,0,0
"65447","Tournay","65",1362,7,9.2240796
"65448","Tournous-Darré","65",76,0,0
"65450","Tramezaïgues","65",30,0,0
"65453","Troubat","65",75,0,0
"65454","Trouley-Labarthe","65",100,0,0
"65458","Uz","65",37,0,0
"65461","Vidou","65",79,0,0
"65463","Viella","65",83,0,0
"65467","Vier-Bordes","65",96,0,0
"65469","Viey","65",17,0,0
"65470","Viger","65",141,0,0
"65472","Villefranque","65",74,0,0
"65475","Villemur","65",67,0,0
"65476","Villenave-près-Béarn","65",70,0,0
"65477","Villenave-près-Marsac","65",110,0,0
"65478","Viscos","65",35,0,0
"66001","L'Albère","66",64,0,0
"66002","Alénya","66",3782,14,7.3391634
"66003","Amélie-les-Bains-Palalda","66",3529,13,2.4367501
"66007","Arboussols","66",130,0,0
"66008","Argelès-sur-Mer","66",10616,97,6.158498
"66010","Ayguatébia-Talau","66",49,0,0
"66016","Banyuls-sur-Mer","66",4496,24,4.7496746
"66017","Le Barcarès","66",6109,47,2.8214672
"66018","La Bastide","66",60,0,0
"66021","Bompas","66",7832,53,13.7840989
"66022","Boule-d'Amont","66",63,0,0
"66024","Le Boulou","66",5487,20,5.41336
"66028","Cabestany","66",10465,48,9.6499997
"66030","Calce","66",226,0,0
"66034","Campôme","66",124,0,0
"66035","Campoussy","66",42,0,0
"66036","Canaveilles","66",53,0,0
"66037","Canet-en-Roussillon","66",13227,92,5.6898777
"66038","Canohès","66",6616,19,5.8783369
"66039","Caramany","66",129,0,0
"66040","Casefabre","66",44,0,0
"59299","Hem","59",18582,68,9.0559411
"59301","Hergnies","59",4479,11,5.8545273
"59302","Hérin","59",4169,8,4.272378
"59305","Herzeele","59",1638,6,8.4269663
"59316","Houplin-Ancoisne","59",3326,15,10.0214931
"59317","Houplines","59",7921,11,3.188264
"59322","Iwuy","59",3403,7,4.5750699
"59324","Jeumont","59",10160,20,4.3459104
"59327","Lallaing","59",6287,8,2.7354377
"59328","Lambersart","59",27090,158,11.8022042
"59329","Lambres-lez-Douai","59",4883,35,14.9776794
"59330","Landas","59",2518,5,4.6254135
"59333","Larouillies","59",231,0,0
"59335","Lecelles","59",3046,6,4.4715428
"59337","Lederzeele","59",703,0,0
"59339","Leers","59",9521,74,17.5567927
"59342","Lez-Fontaine","59",236,0,0
"59343","Lesquin","59",9600,27,6.5479547
"59346","Lezennes","59",2978,16,11.3898939
"59350","Lille","59",238246,1372,9.4537916
"59352","Linselles","59",8161,27,7.3694573
"59356","Lompret","59",2155,9,9.7395416
"59360","Loos","59",22567,77,6.3893087
"59361","Lourches","59",3734,15,9.1743119
"59365","Louvroil","59",6294,15,5.3110146
"59367","Lys-lez-Lannoy","59",14050,65,10.1651721
"59368","La Madeleine","59",21790,85,6.5126713
"59369","Maing","59",3954,9,4.8701299
"59378","Marcq-en-Barœul","59",40184,168,8.597824
"59383","Marly","59",11995,20,3.4461847
"59386","Marquette-lez-Lille","59",12622,38,7.5857424
"59392","Maubeuge","59",28767,69,4.8652661
"59398","Mérignies","59",3527,21,14.8358837
"59400","Merville","59",9808,14,3.1866497
"59401","Méteren","59",2231,15,15.2129817
"59410","Mons-en-Barœul","59",21105,117,11.9480865
"59411","Mons-en-Pévèle","59",2075,12,12.1561908
"59416","Morbecque","59",2573,7,5.9667229
"59420","Moustier-en-Fagne","59",61,0,0
"59421","Mouvaux","59",13369,52,8.4851166
"59426","Neuville-en-Ferrain","59",10002,49,11.3204315
"59428","Neuville-Saint-Rémy","59",4012,12,6.628714
"59429","Neuville-sur-Escaut","59",2901,5,3.9571263
"59431","Nieppe","59",7764,33,9.4221375
"59435","Nomain","59",2651,9,7.9282561
"59437","Noyelles-lès-Seclin","59",838,9,24.1935484
"59439","Noyelles-sur-Sambre","59",283,0,0
"59447","Onnaing","59",8479,31,7.845465
"59449","Orchies","59",8396,18,4.3167452
"59452","Ostricourt","59",6097,14,5.6703119
"59455","Paillencourt","59",1030,0,0
"59456","Pecquencourt","59",6092,7,2.527679
"59457","Pérenchies","59",8455,33,8.753973
"59459","Petite-Forêt","59",5054,13,5.7226095
"59462","Phalempin","59",4847,12,5.2631579
"59466","Pont-à-Marcq","59",3016,8,5.6234486
"59469","Pradelles","59",399,0,0
"59477","Provin","59",4428,7,3.6319609
"59479","Quarouble","59",3145,12,8.1637679
"59482","Quesnoy-sur-Deûle","59",6805,24,8.2336814
"59484","Quiévrechain","59",5949,10,3.7475289
"59486","Râches","59",2672,12,9.9591649
"59488","Raillencourt-Sainte-Olle","59",2127,13,12.4913471
"59489","Raimbeaucourt","59",4000,11,6.071908
"59490","Rainsars","59",197,0,0
"59491","Raismes","59",12199,43,7.3854132
"59503","Robersart","59",201,0,0
"59505","Rombies-et-Marchipont","59",741,0,0
"59506","Romeries","59",471,0,0
"59507","Ronchin","59",19787,89,9.6221647
"59508","Roncq","59",14075,74,12.0976376
"59509","Roost-Warendin","59",5956,24,8.8536296
"59511","Rosult","59",2022,11,13.1534766
"59512","Roubaix","59",98286,437,10.0459965
"59514","Rousies","59",3980,10,5.0712208
"59522","Sailly-lez-Lannoy","59",1923,10,12.3780526
"59523","Sainghin-en-Mélantois","59",2840,21,16.2323101
"59524","Sainghin-en-Weppes","59",5638,12,4.9120489
"59526","Saint-Amand-les-Eaux","59",15974,33,4.1023496
"59527","Saint-André-lez-Lille","59",13233,44,6.8704037
"59529","Saint-Aubin","59",328,0,0
"59538","Saint-Momelin","59",410,0,0
"59544","Saint-Saulve","59",10947,22,4.108754
"59553","Santes","59",5652,18,7.4104536
"59557","Saultain","59",2499,7,6.0346529
"59560","Seclin","59",13261,41,6.9129715
"59564","La Sentinelle","59",3103,5,3.2597825
"59566","Sequedin","59",4675,21,11.4063497
"59569","Sin-le-Noble","59",16076,57,7.7141527
"59574","Somain","59",11766,22,3.9756895
"59580","Steenvoorde","59",4332,11,5.3217223
"59581","Steenwerck","59",3450,9,5.9366755
"59585","Templemars","59",3669,19,10.9505508
"59586","Templeuve-en-Pévèle","59",7202,9,2.8008488
"59588","Téteghem",NA,8247,55,13.8879512
"59592","Thumeries","59",4170,9,5.1783659
"59598","Toufflers","59",3957,13,7.7711566
"59599","Tourcoing","59",98772,308,6.7338867
"59602","Tressin","59",1386,7,12.7504554
"59603","Trith-Saint-Léger","59",6019,9,3.0477481
"59606","Valenciennes","59",43468,88,3.3104008
"59609","Vendeville","59",1654,8,11.2679428
"59611","Verlinghem","59",2682,18,15.7969372
"59616","Vieux-Condé","59",10617,19,4.1061785
"59620","Villers-au-Tertre","59",670,0,0
"59630","Wahagnies","59",2613,8,6.9808028
"59632","Wallers","59",5633,11,4.4010846
"59636","Wambrechies","59",11012,42,8.4419451
"59646","Wasquehal","59",20726,98,9.6860999
"59648","Wattignies","59",15525,76,10.263364
"59649","Wattignies-la-Victoire","59",240,0,0
"59650","Wattrelos","59",40847,158,8.9693083
"59653","Wavrin","59",7758,12,3.4956872
"59654","Waziers","59",7266,23,7.5630785
"59656","Wervicq-Sud","59",5426,12,5.2125525
"59659","Wignehies","59",2804,9,6.4401219
"59660","Willems","59",2941,9,7.0754717
"59661","Willies","59",128,0,0
"59663","Wormhout","59",5584,9,3.5505381
"59667","Zermezeele","59",252,0,0
"60014","Angivillers","60",155,0,0
"60016","Ansacq","60",273,0,0
"60025","Attichy","60",1857,6,7.1519563
"60033","Avilly-Saint-Léonard","60",852,9,21.0430372
"60049","Bazancourt","60",100,0,0
"60052","Beaugies-sous-Bois","60",104,0,0
"60056","Beaurepaire","60",63,0,0
"60057","Beauvais","60",55550,114,3.9614384
"60061","Belloy","60",68,0,0
"60068","Béthisy-Saint-Pierre","60",3111,5,3.3164741
"60071","Biermont","60",160,0,0
"60075","Blancfossé","60",143,0,0
"60078","Blincourt","60",125,0,0
"60088","Bornel","60",4832,10,4.5310376
"60097","Boutencourt","60",213,0,0
"60099","Braisnes-sur-Aronde","60",174,0,0
"60110","Broquiers","60",231,0,0
"60111","Broyes","60",150,0,0
"60112","Brunvillers-la-Motte","60",335,0,0
"60114","Buicourt","60",143,0,0
"60121","Campagne","60",160,0,0
"60137","Cernoy","60",288,0,0
"60139","Chambly","60",9959,22,4.7901525
"60141","Chantilly","60",10591,43,6.8573724
"60142","La Chapelle-en-Serval","60",3084,8,5.8265847
"60143","Chaumont-en-Vexin","60",3338,10,6.736057
"60146","Chepoix","60",442,0,0
"60153","Choqueuse-les-Bénards","60",98,0,0
"60157","Clermont","60",10564,13,2.4358938
"60158","Coivrel","60",249,0,0
"60159","Compiègne","60",40761,55,2.4928733
"60161","Conteville","60",71,0,0
"60166","Coudun","60",1050,5,9.5562817
"60172","Coye-la-Forêt","60",3915,18,8.9080351
"60175","Creil","60",36301,49,3.4937815
"60176","Crépy-en-Valois","60",14351,21,3.0724601
"60182","Le Crocq","60",178,0,0
"60192","Cuy","60",215,0,0
"60193","Daméraucourt","60",198,0,0
"60199","Doméliers","60",250,0,0
"60200","Domfront","60",310,0,0
"60205","Élencourt","60",48,0,0
"60207","Éméville","60",283,0,0
"60214","Ernemont-Boutavent","60",172,0,0
"60223","Estrées-Saint-Denis","60",3664,8,4.7225502
"60232","Ferrières","60",435,0,0
"60236","Flavy-le-Meldeux","60",225,0,0
"60237","Fléchy","60",84,0,0
"60238","Fleurines","60",1910,11,11.8981173
"60247","Fouilleuse","60",143,0,0
"60275","Glatigny","60",216,0,0
"60282","Gouvieux","60",8867,39,9.1220664
"60283","Gouy-les-Groseillers","60",15,0,0
"60294","Hainvillers","60",82,0,0
"60306","Hécourt","60",149,0,0
"60312","Héricourt-sur-Thérain","60",113,0,0
"60314","Hétomesnil","60",309,0,0
"60329","Laberlière","60",196,0,0
"60338","Lacroix-Saint-Ouen","60",5415,10,3.939638
"60342","Laigneville","60",4926,11,5.2508207
"60346","Lamorlaye","60",9082,36,8.077182
"60351","Lataule","60",115,0,0
"60353","Lavacquerie","60",182,0,0
"60354","Laverrière","60",32,0,0
"60360","Liancourt","60",6785,6,1.9918859
"60377","Maisoncelle-Tuilerie","60",285,0,0
"60382","Margny-lès-Compiègne","60",8677,10,2.1827805
"60392","Mélicocq","60",789,0,0
"60394","Ménévillers","60",103,0,0
"60395","Méru","60",13897,30,5.2516633
"60399","Le Mesnil-Saint-Firmin","60",248,0,0
"60403","Milly-sur-Thérain","60",1922,12,12.4787896
"60409","Monchy-Saint-Éloi","60",2155,7,8.6536391
"60414","Montataire","60",14257,40,7.2662124
"60416","Montgérain","60",166,0,0
"60426","Montreuil-sur-Thérain","60",239,0,0
"60427","Monts","60",187,0,0
"60429","Morangles","60",412,0,0
"60442","Muidorge","60",133,0,0
"60450","Neuilly-en-Thelle","60",4127,8,4.415011
"60458","La Neuville-sur-Oudeuil","60",301,0,0
"60463","Nogent-sur-Oise","60",21907,49,5.6648392
"60471","Noyon","60",12971,38,5.6795426
"60472","Offoy","60",109,0,0
"60474","Ognolles","60",285,0,0
"60482","Orry-la-Ville","60",3583,19,11.621755
"60491","Pierrefonds","60",1877,5,5.4229935
"60494","Plailly","60",1786,8,9.7087379
